Season,Quarter,Year,DOY,Month,Site,Date,NO3cq,NO3Q_rvalue
Fall,4,2015,300,10,LMP,10/27/2015,-0.131295942,-0.048265257
Fall,4,2015,301,10,LMP,10/28/2015,-0.111650876,-0.04987981
Fall,4,2015,302,10,LMP,10/29/2015,-0.120795337,-0.079980245
Fall,4,2015,303,10,LMP,10/30/2015,0.131352447,0.102564208
Fall,4,2015,304,10,LMP,10/31/2015,-0.156256199,-0.108312878
Fall,4,2015,305,11,LMP,11/1/2015,-0.516902341,-0.350631691
Fall,4,2015,306,11,LMP,11/2/2015,-0.626473851,-0.404028772
Fall,4,2015,307,11,LMP,11/3/2015,-0.677608445,-0.427502846
Fall,4,2015,308,11,LMP,11/4/2015,-0.68467082,-0.436686107
Fall,4,2015,309,11,LMP,11/5/2015,-0.79230192,-0.493312757
Fall,4,2015,310,11,LMP,11/6/2015,-0.990698207,-0.562254995
Fall,4,2015,311,11,LMP,11/7/2015,-1.221059062,-0.621951789
Fall,4,2015,312,11,LMP,11/8/2015,-1.400862237,-0.652155931
Fall,4,2015,313,11,LMP,11/9/2015,-1.431271171,-0.643771551
Fall,4,2015,314,11,LMP,11/10/2015,-1.381969135,-0.622417373
Fall,4,2015,315,11,LMP,11/11/2015,-1.259551909,-0.587592784
Fall,4,2015,316,11,LMP,11/12/2015,-1.108527709,-0.523995056
Fall,4,2015,317,11,LMP,11/13/2015,-0.890488825,-0.404004991
Fall,4,2015,318,11,LMP,11/14/2015,-0.655899067,-0.324449756
Fall,4,2015,319,11,LMP,11/15/2015,-0.651932124,-0.364586459
Fall,4,2015,320,11,LMP,11/16/2015,-0.620102971,-0.348088128
Fall,4,2015,321,11,LMP,11/17/2015,-0.592789234,-0.330465347
Fall,4,2015,322,11,LMP,11/18/2015,-0.563162595,-0.310849829
Fall,4,2015,323,11,LMP,11/19/2015,-0.522911362,-0.292731389
Fall,4,2015,324,11,LMP,11/20/2015,-0.426649746,-0.232646436
Fall,4,2015,325,11,LMP,11/21/2015,-0.168122406,-0.093580739
Fall,4,2015,326,11,LMP,11/22/2015,-0.065405548,-0.039489756
Fall,4,2015,327,11,LMP,11/23/2015,0.022435871,0.014443251
Fall,4,2015,328,11,LMP,11/24/2015,0.088405054,0.056971434
Fall,4,2015,329,11,LMP,11/25/2015,0.227413017,0.149197508
Fall,4,2015,330,11,LMP,11/26/2015,0.437813443,0.295719457
Fall,4,2015,331,11,LMP,11/27/2015,0.543715316,0.349647162
Fall,4,2015,332,11,LMP,11/28/2015,0.470200232,0.296586402
Fall,4,2015,333,11,LMP,11/29/2015,0.444389486,0.268784165
Fall,4,2015,334,11,LMP,11/30/2015,0.687335767,0.410662817
Fall,4,2015,335,12,LMP,12/1/2015,0.75641896,0.454253414
Fall,4,2015,336,12,LMP,12/2/2015,0.760893818,0.45134902
Fall,4,2015,337,12,LMP,12/3/2015,0.792595964,0.463325619
Fall,4,2015,338,12,LMP,12/4/2015,0.833192593,0.484425109
Fall,4,2015,339,12,LMP,12/5/2015,0.849699802,0.492869824
Fall,4,2015,340,12,LMP,12/6/2015,0.816200151,0.486844156
Fall,4,2015,341,12,LMP,12/7/2015,0.796383489,0.468516991
Fall,4,2015,342,12,LMP,12/8/2015,0.756464826,0.440311336
Fall,4,2015,343,12,LMP,12/9/2015,0.665095691,0.392330023
Fall,4,2015,344,12,LMP,12/10/2015,0.566568499,0.338506867
Fall,4,2015,345,12,LMP,12/11/2015,0.472342191,0.299421368
Fall,4,2015,346,12,LMP,12/12/2015,0.346662616,0.272179504
Fall,4,2015,347,12,LMP,12/13/2015,0.238527781,0.238321385
Fall,4,2015,348,12,LMP,12/14/2015,0.179000017,0.184057751
Fall,4,2015,349,12,LMP,12/15/2015,0.150295962,0.159923106
Fall,4,2015,350,12,LMP,12/16/2015,0.129910983,0.141193383
Fall,4,2015,351,12,LMP,12/17/2015,0.071969856,0.082313371
Fall,4,2015,352,12,LMP,12/18/2015,-0.083681703,-0.109674588
Fall,4,2015,353,12,LMP,12/19/2015,-0.300324145,-0.426325334
Fall,4,2015,354,12,LMP,12/20/2015,-0.288222464,-0.445520257
Fall,4,2015,355,12,LMP,12/21/2015,-0.318990697,-0.483885913
Fall,4,2015,356,12,LMP,12/22/2015,-0.316657123,-0.45542244
Fall,4,2015,357,12,LMP,12/23/2015,-0.204741073,-0.3276313
Fall,4,2015,358,12,LMP,12/24/2015,-0.089804492,-0.216616434
Fall,4,2015,359,12,LMP,12/25/2015,-0.121462319,-0.416040542
Fall,4,2015,360,12,LMP,12/26/2015,-0.193038407,-0.674513913
Fall,4,2015,361,12,LMP,12/27/2015,-0.238703081,-0.790512785
Fall,4,2015,362,12,LMP,12/28/2015,-0.270598383,-0.850648578
Fall,4,2015,363,12,LMP,12/29/2015,-0.303468979,-0.87409841
Fall,4,2015,364,12,LMP,12/30/2015,-0.329880453,-0.880916057
Fall,4,2015,365,12,LMP,12/31/2015,-0.343813662,-0.891001534
Winter,1,2016,1,1,LMP,1/1/2016,-0.348715767,-0.898979041
Winter,1,2016,2,1,LMP,1/2/2016,-0.34926554,-0.902444867
Winter,1,2016,3,1,LMP,1/3/2016,-0.349322878,-0.904530733
Winter,1,2016,4,1,LMP,1/4/2016,-0.350202987,-0.905060619
Winter,1,2016,5,1,LMP,1/5/2016,-0.352877833,-0.903859592
Winter,1,2016,6,1,LMP,1/6/2016,-0.356103265,-0.905021464
Winter,1,2016,7,1,LMP,1/7/2016,-0.362039942,-0.906548419
Winter,1,2016,8,1,LMP,1/8/2016,-0.369989853,-0.910541494
Winter,1,2016,9,1,LMP,1/9/2016,-0.381369415,-0.90941872
Winter,1,2016,10,1,LMP,1/10/2016,-0.355412483,-0.826689077
Winter,1,2016,11,1,LMP,1/11/2016,-0.242319565,-0.602053692
Winter,1,2016,12,1,LMP,1/12/2016,-0.182338821,-0.476660007
Winter,1,2016,13,1,LMP,1/13/2016,-0.153123662,-0.41100418
Winter,1,2016,14,1,LMP,1/14/2016,-0.132248562,-0.359228347
Winter,1,2016,15,1,LMP,1/15/2016,-0.109920349,-0.299880788
Winter,1,2016,16,1,LMP,1/16/2016,-0.09687401,-0.256996332
Winter,1,2016,17,1,LMP,1/17/2016,-0.089132829,-0.228556763
Winter,1,2016,18,1,LMP,1/18/2016,-0.079773828,-0.197805377
Winter,1,2016,19,1,LMP,1/19/2016,-0.071567104,-0.169803379
Winter,1,2016,20,1,LMP,1/20/2016,-0.055223316,-0.123355966
Winter,1,2016,21,1,LMP,1/21/2016,-0.046015073,-0.095167242
Winter,1,2016,22,1,LMP,1/22/2016,-0.044438878,-0.086815082
Winter,1,2016,23,1,LMP,1/23/2016,-0.067680242,-0.127833737
Winter,1,2016,24,1,LMP,1/24/2016,-0.09796639,-0.181213756
Winter,1,2016,25,1,LMP,1/25/2016,-0.115802019,-0.212195932
Winter,1,2016,26,1,LMP,1/26/2016,-0.130285302,-0.238443756
Winter,1,2016,27,1,LMP,1/27/2016,-0.139405633,-0.253469272
Winter,1,2016,28,1,LMP,1/28/2016,-0.148158645,-0.271224341
Winter,1,2016,29,1,LMP,1/29/2016,-0.152689925,-0.287800545
Winter,1,2016,30,1,LMP,1/30/2016,-0.158859616,-0.307238569
Winter,1,2016,31,1,LMP,1/31/2016,-0.163899741,-0.32488807
Winter,1,2016,32,2,LMP,2/1/2016,-0.165252688,-0.338653239
Winter,1,2016,33,2,LMP,2/2/2016,-0.164300382,-0.351056005
Winter,1,2016,34,2,LMP,2/3/2016,-0.167661171,-0.370895433
Winter,1,2016,35,2,LMP,2/4/2016,-0.183268216,-0.420247096
Winter,1,2016,36,2,LMP,2/5/2016,-0.213251299,-0.501184988
Winter,1,2016,37,2,LMP,2/6/2016,-0.254875609,-0.592055589
Winter,1,2016,38,2,LMP,2/7/2016,-0.3200096,-0.715050874
Winter,1,2016,39,2,LMP,2/8/2016,-0.382823466,-0.790198307
Winter,1,2016,40,2,LMP,2/9/2016,-0.383020415,-0.779651334
Winter,1,2016,41,2,LMP,2/10/2016,-0.429563115,-0.814376913
Winter,1,2016,42,2,LMP,2/11/2016,-0.462362828,-0.815868945
Winter,1,2016,43,2,LMP,2/12/2016,-0.463839927,-0.784131834
Winter,1,2016,44,2,LMP,2/13/2016,-0.421142237,-0.727714707
Winter,1,2016,45,2,LMP,2/14/2016,-0.363397751,-0.671967965
Winter,1,2016,46,2,LMP,2/15/2016,-0.319518017,-0.635747892
Winter,1,2016,47,2,LMP,2/16/2016,-0.30693694,-0.626843894
Winter,1,2016,48,2,LMP,2/17/2016,-0.28818577,-0.594674721
Winter,1,2016,49,2,LMP,2/18/2016,-0.258874766,-0.546707983
Winter,1,2016,50,2,LMP,2/19/2016,-0.240353615,-0.51356349
Winter,1,2016,51,2,LMP,2/20/2016,-0.240283888,-0.510861566
Winter,1,2016,52,2,LMP,2/21/2016,-0.242537282,-0.520646114
Winter,1,2016,53,2,LMP,2/22/2016,-0.248595975,-0.541944017
Winter,1,2016,54,2,LMP,2/23/2016,-0.264055885,-0.567420796
Winter,1,2016,55,2,LMP,2/24/2016,-0.27434379,-0.580178043
Winter,1,2016,56,2,LMP,2/25/2016,-0.253774063,-0.577056022
Winter,1,2016,57,2,LMP,2/26/2016,-0.257402682,-0.629284751
Winter,1,2016,58,2,LMP,2/27/2016,-0.301506715,-0.698697018
Winter,1,2016,59,2,LMP,2/28/2016,-0.339238452,-0.722218203
Winter,1,2016,60,2,LMP,2/29/2016,-0.357339867,-0.71724261
Winter,1,2016,61,3,LMP,3/1/2016,-0.365435898,-0.69893694
Winter,1,2016,62,3,LMP,3/2/2016,-0.362189498,-0.686202146
Winter,1,2016,63,3,LMP,3/3/2016,-0.349982675,-0.674213091
Winter,1,2016,64,3,LMP,3/4/2016,-0.337315551,-0.668237968
Winter,1,2016,65,3,LMP,3/5/2016,-0.34316575,-0.691493484
Winter,1,2016,66,3,LMP,3/6/2016,-0.35215124,-0.705910137
Winter,1,2016,67,3,LMP,3/7/2016,-0.354314107,-0.703627198
Winter,1,2016,68,3,LMP,3/8/2016,-0.352019679,-0.696821107
Winter,1,2016,69,3,LMP,3/9/2016,-0.351378918,-0.695945051
Winter,1,2016,70,3,LMP,3/10/2016,-0.352665987,-0.696652308
Winter,1,2016,71,3,LMP,3/11/2016,-0.353254549,-0.697038315
Winter,1,2016,72,3,LMP,3/12/2016,-0.357578278,-0.693835844
Winter,1,2016,73,3,LMP,3/13/2016,-0.359124302,-0.673457539
Winter,1,2016,74,3,LMP,3/14/2016,-0.350189071,-0.612199851
Winter,1,2016,75,3,LMP,3/15/2016,-0.350530615,-0.558730036
Winter,1,2016,76,3,LMP,3/16/2016,-0.360007877,-0.513138494
Winter,1,2016,77,3,LMP,3/17/2016,-0.333376095,-0.432513282
Winter,1,2016,78,3,LMP,3/18/2016,-0.268611767,-0.351943137
Winter,1,2016,79,3,LMP,3/19/2016,-0.193982796,-0.261504333
Winter,1,2016,80,3,LMP,3/20/2016,-0.115539778,-0.164918693
Winter,1,2016,81,3,LMP,3/21/2016,-0.060152854,-0.091873181
Winter,1,2016,82,3,LMP,3/22/2016,-0.036867498,-0.061136983
Winter,1,2016,83,3,LMP,3/23/2016,-0.04830234,-0.086923362
Winter,1,2016,84,3,LMP,3/24/2016,-0.066068438,-0.128568193
Winter,1,2016,85,3,LMP,3/25/2016,-0.0952606,-0.195414871
Winter,1,2016,86,3,LMP,3/26/2016,-0.171835473,-0.368003993
Winter,1,2016,87,3,LMP,3/27/2016,-0.263027252,-0.518832651
Winter,1,2016,88,3,LMP,3/28/2016,-0.294171202,-0.519225735
Winter,1,2016,89,3,LMP,3/29/2016,-0.272709065,-0.442861202
Winter,1,2016,90,3,LMP,3/30/2016,-0.249180216,-0.389189778
Winter,1,2016,91,3,LMP,3/31/2016,-0.230486817,-0.350820415
Spring,2,2016,92,4,LMP,4/1/2016,-0.224421298,-0.3160706
Spring,2,2016,93,4,LMP,4/2/2016,-0.292038904,-0.372267991
Spring,2,2016,94,4,LMP,4/3/2016,-0.358728381,-0.417366566
Spring,2,2016,95,4,LMP,4/4/2016,-0.372889808,-0.40609782
Spring,2,2016,96,4,LMP,4/5/2016,-0.378224024,-0.408710473
Spring,2,2016,97,4,LMP,4/6/2016,-0.399189614,-0.436517029
Spring,2,2016,98,4,LMP,4/7/2016,-0.412036509,-0.442265326
Spring,2,2016,99,4,LMP,4/8/2016,-0.298360253,-0.363963723
Spring,2,2016,100,4,LMP,4/9/2016,-0.30888344,-0.414402036
Spring,2,2016,101,4,LMP,4/10/2016,-0.411017624,-0.529371086
Spring,2,2016,102,4,LMP,4/11/2016,-0.466903253,-0.547026074
Spring,2,2016,103,4,LMP,4/12/2016,-0.469148326,-0.535365623
Spring,2,2016,104,4,LMP,4/13/2016,-0.47161596,-0.539643999
Spring,2,2016,105,4,LMP,4/14/2016,-0.468040456,-0.536902257
Spring,2,2016,106,4,LMP,4/15/2016,-0.487529305,-0.544191286
Spring,2,2016,107,4,LMP,4/16/2016,-0.47739623,-0.520775271
Spring,2,2016,108,4,LMP,4/17/2016,-0.44095762,-0.493590697
Spring,2,2016,109,4,LMP,4/18/2016,-0.40051727,-0.482199663
Spring,2,2016,110,4,LMP,4/19/2016,-0.386152828,-0.499900708
Spring,2,2016,111,4,LMP,4/20/2016,-0.372053297,-0.514577477
Spring,2,2016,112,4,LMP,4/21/2016,-0.358911952,-0.531832963
Spring,2,2016,113,4,LMP,4/22/2016,-0.340644289,-0.547718528
Spring,2,2016,114,4,LMP,4/23/2016,-0.352291875,-0.592737046
Spring,2,2016,115,4,LMP,4/24/2016,-0.362784564,-0.640232798
Spring,2,2016,116,4,LMP,4/25/2016,-0.37738974,-0.686734088
Spring,2,2016,117,4,LMP,4/26/2016,-0.394433606,-0.726104212
Spring,2,2016,118,4,LMP,4/27/2016,-0.425436999,-0.756616151
Spring,2,2016,119,4,LMP,4/28/2016,-0.476556346,-0.798247053
Spring,2,2016,120,4,LMP,4/29/2016,-0.523925751,-0.823011282
Spring,2,2016,121,4,LMP,4/30/2016,-0.551327609,-0.83459862
Spring,2,2016,122,5,LMP,5/1/2016,-0.563285433,-0.845229676
Spring,2,2016,123,5,LMP,5/2/2016,-0.573960952,-0.847383584
Spring,2,2016,124,5,LMP,5/3/2016,-0.582971461,-0.834068788
Spring,2,2016,125,5,LMP,5/4/2016,-0.581216061,-0.824039275
Spring,2,2016,126,5,LMP,5/5/2016,-0.581789908,-0.816460386
Spring,2,2016,127,5,LMP,5/6/2016,-0.585110343,-0.811080198
Spring,2,2016,128,5,LMP,5/7/2016,-0.602662746,-0.821963219
Spring,2,2016,129,5,LMP,5/8/2016,-0.689244324,-0.864943237
Spring,2,2016,130,5,LMP,5/9/2016,-0.765428189,-0.876993545
Spring,2,2016,131,5,LMP,5/10/2016,-0.776369729,-0.850369745
Spring,2,2016,132,5,LMP,5/11/2016,-0.703342565,-0.793310265
Spring,2,2016,133,5,LMP,5/12/2016,-0.636982126,-0.736879297
Spring,2,2016,134,5,LMP,5/13/2016,-0.58725231,-0.672395773
Spring,2,2016,135,5,LMP,5/14/2016,-0.563585222,-0.625090135
Spring,2,2016,136,5,LMP,5/15/2016,-0.468345848,-0.524689254
Spring,2,2016,137,5,LMP,5/16/2016,-0.287498235,-0.348522078
Spring,2,2016,138,5,LMP,5/17/2016,-0.123207535,-0.162787693
Spring,2,2016,139,5,LMP,5/18/2016,0.009992085,0.014308892
Spring,2,2016,140,5,LMP,5/19/2016,0.061279408,0.097998458
Spring,2,2016,141,5,LMP,5/20/2016,0.063957932,0.116169865
Spring,2,2016,142,5,LMP,5/21/2016,0.042084989,0.08576274
Spring,2,2016,143,5,LMP,5/22/2016,0.000285703,0.000643055
Spring,2,2016,144,5,LMP,5/23/2016,-0.045250498,-0.105437596
Spring,2,2016,145,5,LMP,5/24/2016,-0.07883571,-0.190275942
Spring,2,2016,146,5,LMP,5/25/2016,-0.115466133,-0.269506929
Spring,2,2016,147,5,LMP,5/26/2016,-0.15259084,-0.342207959
Spring,2,2016,148,5,LMP,5/27/2016,-0.192844309,-0.412469703
Spring,2,2016,149,5,LMP,5/28/2016,-0.229718518,-0.481267278
Spring,2,2016,150,5,LMP,5/29/2016,-0.26011822,-0.543997872
Spring,2,2016,151,5,LMP,5/30/2016,-0.289580931,-0.598707533
Spring,2,2016,152,5,LMP,5/31/2016,-0.303573344,-0.634204397
Spring,2,2016,153,6,LMP,6/1/2016,-0.314460929,-0.66960154
Spring,2,2016,154,6,LMP,6/2/2016,-0.340134937,-0.726836871
Spring,2,2016,155,6,LMP,6/3/2016,-0.36765566,-0.772763259
Spring,2,2016,156,6,LMP,6/4/2016,-0.403725511,-0.813915705
Spring,2,2016,157,6,LMP,6/5/2016,-0.462129045,-0.848107538
Spring,2,2016,158,6,LMP,6/6/2016,-0.449561963,-0.768886267
Spring,2,2016,159,6,LMP,6/7/2016,-0.388966379,-0.626003693
Spring,2,2016,160,6,LMP,6/8/2016,-0.318908006,-0.497081145
Spring,2,2016,161,6,LMP,6/9/2016,-0.297407648,-0.458846654
Spring,2,2016,162,6,LMP,6/10/2016,-0.26666088,-0.411792392
Spring,2,2016,163,6,LMP,6/11/2016,-0.23682659,-0.363461376
Spring,2,2016,164,6,LMP,6/12/2016,-0.192055889,-0.2963043
Spring,2,2016,165,6,LMP,6/13/2016,-0.147077214,-0.223268757
Spring,2,2016,166,6,LMP,6/14/2016,-0.098360366,-0.151675586
Spring,2,2016,167,6,LMP,6/15/2016,-0.043366578,-0.071444122
Spring,2,2016,168,6,LMP,6/16/2016,0.019959621,0.036743495
Spring,2,2016,169,6,LMP,6/17/2016,0.092908349,0.198615246
Spring,2,2016,170,6,LMP,6/18/2016,0.145153358,0.339256729
Spring,2,2016,171,6,LMP,6/19/2016,0.191584843,0.460595547
Spring,2,2016,172,6,LMP,6/20/2016,0.233861778,0.562687257
Spring,2,2016,173,6,LMP,6/21/2016,0.247988596,0.611177513
Spring,2,2016,174,6,LMP,6/22/2016,0.251718456,0.63754955
Spring,2,2016,175,6,LMP,6/23/2016,0.250276898,0.65373548
Spring,2,2016,176,6,LMP,6/24/2016,0.241678393,0.654171128
Spring,2,2016,177,6,LMP,6/25/2016,0.230220951,0.649830273
Spring,2,2016,178,6,LMP,6/26/2016,0.215939342,0.641002484
Spring,2,2016,179,6,LMP,6/27/2016,0.202236344,0.630728802
Spring,2,2016,180,6,LMP,6/28/2016,0.1902497,0.619942025
Spring,2,2016,181,6,LMP,6/29/2016,0.177807342,0.611721966
Spring,2,2016,182,6,LMP,6/30/2016,0.170261155,0.604143542
Summer,3,2016,183,7,LMP,7/1/2016,0.167582778,0.606606015
Summer,3,2016,184,7,LMP,7/2/2016,0.165708351,0.612229597
Summer,3,2016,185,7,LMP,7/3/2016,0.166859686,0.631464869
Summer,3,2016,186,7,LMP,7/4/2016,0.168365662,0.672153407
Summer,3,2016,187,7,LMP,7/5/2016,0.15942927,0.704391965
Summer,3,2016,188,7,LMP,7/6/2016,0.138043731,0.641237044
Summer,3,2016,189,7,LMP,7/7/2016,0.09224025,0.512163279
Summer,3,2016,190,7,LMP,7/8/2016,0.03230139,0.23871553
Summer,3,2016,191,7,LMP,7/9/2016,0.031897052,0.209597178
Summer,3,2016,192,7,LMP,7/10/2016,0.023952763,0.14112897
Summer,3,2016,193,7,LMP,7/11/2016,0.007901572,0.042142007
Summer,3,2016,194,7,LMP,7/12/2016,0.014275082,0.067908482
Summer,3,2016,195,7,LMP,7/13/2016,0.029877443,0.128230946
Summer,3,2016,196,7,LMP,7/14/2016,0.018560084,0.071640195
Summer,3,2016,197,7,LMP,7/15/2016,-0.007780971,-0.027564825
Summer,3,2016,198,7,LMP,7/16/2016,-0.010872235,-0.035296784
Summer,3,2016,199,7,LMP,7/17/2016,0.022974927,0.069324188
Summer,3,2016,200,7,LMP,7/18/2016,0.065005877,0.182300893
Summer,3,2016,201,7,LMP,7/19/2016,0.134130303,0.344302141
Summer,3,2016,202,7,LMP,7/20/2016,0.222168701,0.544656247
Summer,3,2016,203,7,LMP,7/21/2016,0.291414387,0.653247591
Summer,3,2016,204,7,LMP,7/22/2016,0.349870573,0.720243808
Summer,3,2016,205,7,LMP,7/23/2016,0.351729227,0.637703092
Summer,3,2016,206,7,LMP,7/24/2016,0.151419453,0.284186576
Summer,3,2016,207,7,LMP,7/25/2016,0.098533616,0.17423392
Summer,3,2016,208,7,LMP,7/26/2016,0.012980419,0.026198177
Summer,3,2016,209,7,LMP,7/27/2016,-0.019202946,-0.039892988
Summer,3,2016,210,7,LMP,7/28/2016,-0.028360408,-0.059230675
Summer,3,2016,211,7,LMP,7/29/2016,-0.030407206,-0.064766351
Summer,3,2016,212,7,LMP,7/30/2016,-0.021923658,-0.04692083
Summer,3,2016,213,7,LMP,7/31/2016,-0.005397689,-0.011357726
Summer,3,2016,214,8,LMP,8/1/2016,0.012535706,0.025320353
Summer,3,2016,215,8,LMP,8/2/2016,0.033914861,0.062732681
Summer,3,2016,216,8,LMP,8/3/2016,0.058663544,0.096865199
Summer,3,2016,217,8,LMP,8/4/2016,0.087441002,0.133580324
Summer,3,2016,218,8,LMP,8/5/2016,0.121726554,0.183568055
Summer,3,2016,219,8,LMP,8/6/2016,0.152615309,0.236525985
Summer,3,2016,220,8,LMP,8/7/2016,0.191998591,0.309708662
Summer,3,2016,221,8,LMP,8/8/2016,0.218142342,0.368388354
Summer,3,2016,222,8,LMP,8/9/2016,0.221702333,0.371888109
Summer,3,2016,223,8,LMP,8/10/2016,0.224287809,0.375759392
Summer,3,2016,224,8,LMP,8/11/2016,0.228964948,0.393154933
Summer,3,2016,225,8,LMP,8/12/2016,0.245405617,0.431599002
Summer,3,2016,226,8,LMP,8/13/2016,0.274238853,0.493763879
Summer,3,2016,227,8,LMP,8/14/2016,0.313543051,0.547986404
Summer,3,2016,228,8,LMP,8/15/2016,0.304037582,0.49780872
Summer,3,2016,229,8,LMP,8/16/2016,0.291979222,0.457607549
Summer,3,2016,230,8,LMP,8/17/2016,0.313867664,0.480821507
Summer,3,2016,231,8,LMP,8/18/2016,0.350172914,0.530472832
Summer,3,2016,232,8,LMP,8/19/2016,0.394375968,0.596538323
Summer,3,2016,233,8,LMP,8/20/2016,0.44219571,0.666752846
Summer,3,2016,234,8,LMP,8/21/2016,0.49169587,0.734570788
Summer,3,2016,235,8,LMP,8/22/2016,0.514216046,0.714217604
Summer,3,2016,236,8,LMP,8/23/2016,0.600285575,0.702131966
Summer,3,2016,237,8,LMP,8/24/2016,0.668596125,0.692412674
Summer,3,2016,238,8,LMP,8/25/2016,0.857072606,0.670060003
Summer,3,2016,239,8,LMP,8/26/2016,1.090763256,0.585809599
Summer,3,2016,240,8,LMP,8/27/2016,1.198263969,0.464882659
Summer,3,2016,241,8,LMP,8/28/2016,1.282478079,0.40741903
Summer,3,2016,242,8,LMP,8/29/2016,1.545596615,0.440041235
Summer,3,2016,243,8,LMP,8/30/2016,1.830006911,0.500992626
Summer,3,2016,244,8,LMP,8/31/2016,2.048500028,0.552519392
Summer,3,2016,245,9,LMP,9/1/2016,2.225323799,0.591552805
Summer,3,2016,246,9,LMP,9/2/2016,2.295447014,0.612661084
Summer,3,2016,247,9,LMP,9/3/2016,2.231556537,0.610602606
Summer,3,2016,248,9,LMP,9/4/2016,2.098376249,0.594821337
Summer,3,2016,249,9,LMP,9/5/2016,1.846815582,0.532825941
Summer,3,2016,250,9,LMP,9/6/2016,1.638588516,0.486792228
Summer,3,2016,251,9,LMP,9/7/2016,1.557991502,0.470606419
Summer,3,2016,252,9,LMP,9/8/2016,1.490390383,0.461570483
Summer,3,2016,253,9,LMP,9/9/2016,1.391937924,0.44707901
Summer,3,2016,254,9,LMP,9/10/2016,1.237777024,0.420376959
Summer,3,2016,255,9,LMP,9/11/2016,1.119021971,0.398618922
Summer,3,2016,256,9,LMP,9/12/2016,1.009422238,0.379118317
Summer,3,2016,257,9,LMP,9/13/2016,0.854915062,0.338489383
Summer,3,2016,258,9,LMP,9/14/2016,0.619120757,0.239345108
Summer,3,2016,259,9,LMP,9/15/2016,0.297549768,0.107897921
Summer,3,2016,260,9,LMP,9/16/2016,-0.04963544,-0.018100022
Summer,3,2016,261,9,LMP,9/17/2016,-0.275875958,-0.104070692
Summer,3,2016,262,9,LMP,9/18/2016,-0.420357005,-0.163298361
Summer,3,2016,263,9,LMP,9/19/2016,-0.266604804,-0.110735798
Summer,3,2016,264,9,LMP,9/20/2016,-0.023688076,-0.011092127
Summer,3,2016,265,9,LMP,9/21/2016,0.037977724,0.018933395
Summer,3,2016,266,9,LMP,9/22/2016,0.084203239,0.042796727
Summer,3,2016,267,9,LMP,9/23/2016,0.128216928,0.06498868
Summer,3,2016,268,9,LMP,9/24/2016,0.143656228,0.071422529
Summer,3,2016,269,9,LMP,9/25/2016,0.184267606,0.090675259
Summer,3,2016,270,9,LMP,9/26/2016,0.365280842,0.188489825
Summer,3,2016,271,9,LMP,9/27/2016,0.528148987,0.289800083
Summer,3,2016,272,9,LMP,9/28/2016,0.577297801,0.338458426
Summer,3,2016,273,9,LMP,9/29/2016,0.542140607,0.342514727
Summer,3,2016,274,9,LMP,9/30/2016,0.460598147,0.32198474
Fall,4,2016,275,10,LMP,10/1/2016,0.367417487,0.300650184
Fall,4,2016,276,10,LMP,10/2/2016,0.280883239,0.261925664
Fall,4,2016,277,10,LMP,10/3/2016,0.197814093,0.198345394
Fall,4,2016,278,10,LMP,10/4/2016,0.109377766,0.115769379
Fall,4,2016,279,10,LMP,10/5/2016,0.221151011,0.248245627
Fall,4,2016,280,10,LMP,10/6/2016,0.326964793,0.387006226
Fall,4,2016,281,10,LMP,10/7/2016,0.365898718,0.46601052
Fall,4,2016,282,10,LMP,10/8/2016,0.365246955,0.493127404
Fall,4,2016,283,10,LMP,10/9/2016,0.347532074,0.510537608
Fall,4,2016,284,10,LMP,10/10/2016,0.307766116,0.495798945
Fall,4,2016,285,10,LMP,10/11/2016,0.281805226,0.490506623
Fall,4,2016,286,10,LMP,10/12/2016,0.251109638,0.463775946
Fall,4,2016,287,10,LMP,10/13/2016,0.213720457,0.411493755
Fall,4,2016,288,10,LMP,10/14/2016,0.183047427,0.354420324
Fall,4,2016,289,10,LMP,10/15/2016,0.143339833,0.274856034
Fall,4,2016,290,10,LMP,10/16/2016,0.080620012,0.14789466
Fall,4,2016,291,10,LMP,10/17/2016,-0.01886994,-0.032242771
Fall,4,2016,292,10,LMP,10/18/2016,-0.211967291,-0.254087289
Fall,4,2016,293,10,LMP,10/19/2016,-0.292525109,-0.263863887
Fall,4,2016,294,10,LMP,10/20/2016,-0.364176403,-0.276278246
Fall,4,2016,295,10,LMP,10/21/2016,0.002314979,0.001619693
Fall,4,2016,296,10,LMP,10/22/2016,0.087626584,0.121300283
Fall,4,2016,297,10,LMP,10/23/2016,0.177940763,0.310618307
Fall,4,2016,298,10,LMP,10/24/2016,0.344275596,0.535818699
Fall,4,2016,299,10,LMP,10/25/2016,0.393002145,0.604475549
Fall,4,2016,300,10,LMP,10/26/2016,0.388843593,0.624255437
Fall,4,2016,301,10,LMP,10/27/2016,0.34783365,0.593596989
Fall,4,2016,302,10,LMP,10/28/2016,0.275558704,0.521186942
Fall,4,2016,303,10,LMP,10/29/2016,0.2584798,0.529224743
Fall,4,2016,304,10,LMP,10/30/2016,0.24681271,0.534065506
Fall,4,2016,305,10,LMP,10/31/2016,0.227056658,0.514316862
Fall,4,2016,306,11,LMP,11/1/2016,0.207763123,0.486288168
Fall,4,2016,307,11,LMP,11/2/2016,0.192467613,0.459868218
Fall,4,2016,308,11,LMP,11/3/2016,0.177384477,0.428946842
Fall,4,2016,309,11,LMP,11/4/2016,0.164946714,0.402838743
